id,title,organization,category,description,education,min_year,max_year,branch,skills,location,mode,deadline,prize,stipend,fee,url,source,last_verified,status
62,Google Summer of Code (GSoC) - Season 4,Smart India Hackathon,Internships,"Detailed description for Google Summer of Code (GSoC) - Season 4. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,5,Electronics & Communication,"Git,C++",Kolkata,OFFLINE,2026-07-19,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-25,EXPIRED
63,ISRO Fellowship Program - Season 4,IIT Madras,Fellowships,"Detailed description for ISRO Fellowship Program - Season 4. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Law/LLB,Research Methodology,Bangalore,OFFLINE,2026-11-23,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-29,ACTIVE
64,Kaggle ML Competition: Indian Housing 2026,Microsoft,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing 2026. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,Medicine/MBBS,"Python,Statistics,Machine Learning",Bangalore,HYBRID,2026-08-19,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-28,EXPIRED
65,Microsoft Learn Student Ambassador - Season 4,ISRO,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador - Season 4. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,5,Arts/Humanities,"Public Speaking,Communication",Hyderabad,HYBRID,2026-08-06,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-29,EXPIRED
66,AWS Cloud Practitioner Certification Scholarship - Season 4,Amazon,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship - Season 4. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,3,Computer Science,"AWS,Kubernetes",Remote,ONLINE,2026-12-27,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-28,ACTIVE
67,NITI Aayog Internship Scheme 2026,Buddy4Study,Internships,"Detailed description for NITI Aayog Internship Scheme 2026. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,3,Civil Engineering,Research Methodology,Kolkata,ONLINE,2026-07-16,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-25,EXPIRED
68,UNESCO Youth Volunteering Fellowship - Season 4,Smart India Hackathon,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship - Season 4. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Medicine/MBBS,Social Work,Remote,HYBRID,2026-08-01,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-25,EXPIRED
69,Study Abroad in Germany: DAAD Scholarship - Season 4,TCS,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 4. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,3,Arts/Humanities,"Research Methodology,German Language",Mumbai,HYBRID,2026-11-02,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-28,ACTIVE
70,Startup India Seed Fund Challenge 2026,GitHub,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge 2026. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,All Branches,"Financial Accounting,Public Speaking",Remote,ONLINE,2026-07-23,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-28,EXPIRED
71,Adobe India Women in Tech Internship - Season 4,British Council,Internships,"Detailed description for Adobe India Women in Tech Internship - Season 4. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,5,Science/B.Sc,Data Structures,Kolkata,ONLINE,2026-10-01,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-25,ACTIVE
72,TCS CodeVita Coding Competition - Season 4,Buddy4Study,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 4. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Law/LLB,"Python,Data Structures",Chennai,OFFLINE,2026-10-22,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-26,ACTIVE
73,UN Sustainable Development Goals Workshop 2026,Startup India,Workshops,"Detailed description for UN Sustainable Development Goals Workshop 2026. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,3,Business/BBA,"Leadership,Teamwork",Hyderabad,ONLINE,2026-11-13,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-27,ACTIVE
74,International Conference on AI & ML (ICML India) - Season 4,Coursera,Conferences,"Detailed description for International Conference on AI & ML (ICML India) - Season 4. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Commerce/B.Com,"Research Methodology,Deep Learning,Machine Learning",Bangalore,ONLINE,2026-11-20,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-28,ACTIVE
75,DRDO Young Scientist Lab Project - Season 4,UNESCO,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 4. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,4,Medicine/MBBS,"Python,C++,Computer Vision",Delhi,OFFLINE,2026-12-03,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-29,ACTIVE
76,GitHub Campus Expert Program 2026,Kaggle,Ambassador Programs,"Detailed description for GitHub Campus Expert Program 2026. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,5,All Branches,Communication,Mumbai,HYBRID,2026-08-31,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-29,CLOSING_SOON
77,G20 Youth Summit Innovation Challenge - Season 4,TCS,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge - Season 4. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,All Branches,"Problem Solving,Business Strategy",Delhi,HYBRID,2026-08-30,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-29,EXPIRED
78,Stanford University Knight-Hennessy Scholars - Season 4,Infosys,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 4. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Biotechnology,Academic Writing,Bangalore,HYBRID,2026-12-05,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-27,ACTIVE
79,L&T Build India Scholarship 2026,ISRO,Scholarships,"Detailed description for L&T Build India Scholarship 2026. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,5,Civil Engineering,"CAD,Physics",Bangalore,OFFLINE,2026-10-24,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-28,ACTIVE
80,National Talent Search Examination (NTSE) - Season 4,DRDO,Exams,"Detailed description for National Talent Search Examination (NTSE) - Season 4. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Electronics & Communication,Problem Solving,Bangalore,ONLINE,2026-11-05,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-29,ACTIVE
81,Smart India Hackathon - Season 5,Google,Hackathons,"Detailed description for Smart India Hackathon - Season 5. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Mechanical Engineering,"SQL,React,Python",Chennai,ONLINE,2026-12-07,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-29,ACTIVE
82,Google Summer of Code (GSoC) 2026,CERN,Internships,"Detailed description for Google Summer of Code (GSoC) 2026. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,5,Commerce/B.Com,JavaScript,Chennai,OFFLINE,2026-07-16,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-28,EXPIRED
83,ISRO Fellowship Program - Season 5,IIT Bombay,Fellowships,"Detailed description for ISRO Fellowship Program - Season 5. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,4,Commerce/B.Com,Academic Writing,Hyderabad,ONLINE,2026-09-29,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-25,ACTIVE
84,Kaggle ML Competition: Indian Housing - Season 5,Infosys,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 5. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,5,Science/B.Sc,"Python,Statistics",Hyderabad,OFFLINE,2026-10-24,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-29,ACTIVE
85,Microsoft Learn Student Ambassador 2026,Tata Trusts,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador 2026. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,5,Business/BBA,"Communication,Leadership,Public Speaking",Pune,OFFLINE,2026-12-02,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-28,ACTIVE
